ano,nome_municipio,sexo,uf,populacao
2018,Ipirá,masculino,BA,29058
2018,Ipupiara,feminino,BA,4827
2018,Ipupiara,masculino,BA,4990
2018,Irajuba,feminino,BA,3669
2018,Irajuba,masculino,BA,3574
2018,Iramaia,feminino,BA,4337
2018,Iramaia,masculino,BA,4556
2018,Iraquara,feminino,BA,12457
2018,Iraquara,masculino,BA,12485
2018,Irará,feminino,BA,15160
2018,Irará,masculino,BA,13732
2018,Irecê,feminino,BA,37738
2018,Irecê,masculino,BA,34648
2018,Itabela,feminino,BA,14928
2018,Itabela,masculino,BA,15485
2018,Itaberaba,feminino,BA,33195
2018,Itaberaba,masculino,BA,31130
2018,Itabuna,feminino,BA,113198
2018,Itabuna,masculino,BA,99542
2018,Itacaré,feminino,BA,13565
2018,Itacaré,masculino,BA,14326
2018,Itaeté,feminino,BA,7964
2018,Itaeté,masculino,BA,8035
2018,Itagi,feminino,BA,6241
2018,Itagi,masculino,BA,6221
2018,Itagibá,feminino,BA,7228
2018,Itagibá,masculino,BA,7484
2018,Itagimirim,feminino,BA,3537
2018,Itagimirim,masculino,BA,3377
2018,Itaguaçu da Bahia,feminino,BA,6752
2018,Itaguaçu da Bahia,masculino,BA,7559
2018,Itaju do Colônia,feminino,BA,3372
2018,Itaju do Colônia,masculino,BA,3398
2018,Itajuípe,feminino,BA,10623
2018,Itajuípe,masculino,BA,9964
2018,Itamaraju,feminino,BA,32567
2018,Itamaraju,masculino,BA,31954
2018,Itamari,feminino,BA,3991
2018,Itamari,masculino,BA,4078
2018,Itambé,feminino,BA,11553
2018,Itambé,masculino,BA,11805
2018,Itanagra,feminino,BA,3164
2018,Itanagra,masculino,BA,3281
2018,Itanhém,feminino,BA,9596
2018,Itanhém,masculino,BA,9903
2018,Itaparica,feminino,BA,11362
2018,Itaparica,masculino,BA,10752
2018,Itapé,feminino,BA,4376
2018,Itapé,masculino,BA,4632
2018,Itapebi,feminino,BA,5282
2018,Itapebi,masculino,BA,5024
2018,Itapetinga,feminino,BA,38615
2018,Itapetinga,masculino,BA,36855
2018,Itapicuru,feminino,BA,17273
2018,Itapicuru,masculino,BA,17983
2018,Itapitanga,feminino,BA,5089
2018,Itapitanga,masculino,BA,5239
2018,Itaquara,feminino,BA,4209
2018,Itaquara,masculino,BA,4079
2018,Itarantim,feminino,BA,9599
2018,Itarantim,masculino,BA,10047
2018,Itatim,feminino,BA,7306
2018,Itatim,masculino,BA,7126
2018,Itiruçu,feminino,BA,6419
2018,Itiruçu,masculino,BA,6205
2018,Itiúba,feminino,BA,17830
2018,Itiúba,masculino,BA,18233
2018,Itororó,feminino,BA,10206
2018,Itororó,masculino,BA,10169
2018,Ituaçu,feminino,BA,9495
2018,Ituaçu,masculino,BA,9394
2018,Ituberá,feminino,BA,14257
2018,Ituberá,masculino,BA,14200
2018,Iuiú,feminino,BA,5357
2018,Iuiú,masculino,BA,5612
2018,Jaborandi,feminino,BA,4074
2018,Jaborandi,masculino,BA,4422
2018,Jacaraci,feminino,BA,7217
2018,Jacaraci,masculino,BA,7617
2018,Jacobina,feminino,BA,42004
2018,Jacobina,masculino,BA,38390
2018,Jaguaquara,feminino,BA,27767
2018,Jaguaquara,masculino,BA,26396
2018,Jaguarari,feminino,BA,16455
2018,Jaguarari,masculino,BA,16930
2018,Jaguaripe,feminino,BA,9098
2018,Jaguaripe,masculino,BA,9490
2018,Jandaíra,feminino,BA,5243
2018,Jandaíra,masculino,BA,5448
2018,Jequié,feminino,BA,81085
2018,Jequié,masculino,BA,74715
2018,Jeremoabo,feminino,BA,20042
2018,Jeremoabo,masculino,BA,20190
2018,Jiquiriçá,feminino,BA,7199
2018,Jiquiriçá,masculino,BA,7317
2018,Jitaúna,feminino,BA,5753
2018,Jitaúna,masculino,BA,5787
2018,João Dourado,feminino,BA,12485
2018,João Dourado,masculino,BA,12479
2018,Juazeiro,feminino,BA,110661
2018,Juazeiro,masculino,BA,104522
2018,Jucuruçu,feminino,BA,4421
2018,Jucuruçu,masculino,BA,4851
2018,Jussara,feminino,BA,7398
2018,Jussara,masculino,BA,7909
2018,Jussari,feminino,BA,3002
2018,Jussari,masculino,BA,2900
2018,Jussiape,feminino,BA,3336
2018,Jussiape,masculino,BA,3070
2018,Lafaiete Coutinho,feminino,BA,1815
2018,Lafaiete Coutinho,masculino,BA,1942
2018,Lagoa Real,feminino,BA,7514
2018,Lagoa Real,masculino,BA,8041
2018,Laje,feminino,BA,11700
2018,Laje,masculino,BA,11938
2018,Lajedão,feminino,BA,2012
2018,Lajedão,masculino,BA,1922
2018,Lajedinho,feminino,BA,1813
2018,Lajedinho,masculino,BA,1995
2018,Lajedo do Tabocal,feminino,BA,4256
2018,Lajedo do Tabocal,masculino,BA,4290
2018,Lamarão,feminino,BA,4336
2018,Lamarão,masculino,BA,4094
2018,Lapão,feminino,BA,13403
2018,Lapão,masculino,BA,13767
2018,Lauro de Freitas,feminino,BA,101403
2018,Lauro de Freitas,masculino,BA,93692
2018,Lençóis,feminino,BA,5601
2018,Lençóis,masculino,BA,5714
2018,Licínio de Almeida,feminino,BA,6125
2018,Licínio de Almeida,masculino,BA,6281
2018,Livramento de Nossa Senhora,feminino,BA,22681
2018,Livramento de Nossa Senhora,masculino,BA,22707
2018,Luís Eduardo Magalhães,feminino,BA,41120
2018,Luís Eduardo Magalhães,masculino,BA,43633
2018,Macajuba,feminino,BA,5851
2018,Macajuba,masculino,BA,5513
2018,Macarani,feminino,BA,9302
2018,Macarani,masculino,BA,9290
2018,Macaúbas,feminino,BA,24774
2018,Macaúbas,masculino,BA,24700
2018,Macururé,feminino,BA,3958
2018,Macururé,masculino,BA,3904
2018,Madre de Deus,feminino,BA,10898
2018,Madre de Deus,masculino,BA,9839
2018,Maetinga,feminino,BA,1764
2018,Maetinga,masculino,BA,1813
2018,Maiquinique,feminino,BA,4819
2018,Maiquinique,masculino,BA,5197
2018,Mairi,feminino,BA,9468
2018,Mairi,masculino,BA,9285
2018,Malhada,feminino,BA,8108
2018,Malhada,masculino,BA,8722
2018,Malhada de Pedras,feminino,BA,4099
2018,Malhada de Pedras,masculino,BA,4331
2018,Manoel Vitorino,feminino,BA,6564
2018,Manoel Vitorino,masculino,BA,6833
2018,Mansidão,feminino,BA,6499
2018,Mansidão,masculino,BA,7047
2018,Maracás,feminino,BA,10832
2018,Maracás,masculino,BA,10463
2018,Maragogipe,feminino,BA,22203
2018,Maragogipe,masculino,BA,22352
2018,Maraú,feminino,BA,9706
2018,Maraú,masculino,BA,10812
2018,Marcionílio Souza,feminino,BA,5208
2018,Marcionílio Souza,masculino,BA,5226
2018,Mascote,feminino,BA,6749
2018,Mascote,masculino,BA,7182
2018,Mata de São João,feminino,BA,23476
2018,Mata de São João,masculino,BA,22538
2018,Matina,feminino,BA,5945
2018,Matina,masculino,BA,6171
2018,Medeiros Neto,feminino,BA,10942
2018,Medeiros Neto,masculino,BA,11717
2018,Miguel Calmon,feminino,BA,13229
2018,Miguel Calmon,masculino,BA,12930
2018,Milagres,feminino,BA,5693
2018,Milagres,masculino,BA,5316
2018,Mirangaba,feminino,BA,9077
2018,Mirangaba,masculino,BA,9118
2018,Mirante,feminino,BA,4213
2018,Mirante,masculino,BA,4631
2018,Monte Santo,feminino,BA,24471
2018,Monte Santo,masculino,BA,25094
2018,Morpará,feminino,BA,4179
2018,Morpará,masculino,BA,4363
2018,Morro do Chapéu,feminino,BA,17703
2018,Morro do Chapéu,masculino,BA,17680
2018,Mortugaba,feminino,BA,6060
2018,Mortugaba,masculino,BA,5971
2018,Mucugê,feminino,BA,4699
2018,Mucugê,masculino,BA,4545
2018,Mucuri,feminino,BA,20581
2018,Mucuri,masculino,BA,20640
2018,Mulungu do Morro,feminino,BA,5527
2018,Mulungu do Morro,masculino,BA,5587
2018,Mundo Novo,feminino,BA,13045
2018,Mundo Novo,masculino,BA,13530
2018,Muniz Ferreira,feminino,BA,3680
2018,Muniz Ferreira,masculino,BA,3719
2018,Muquém de São Francisco,feminino,BA,5334
2018,Muquém de São Francisco,masculino,BA,5946
2018,Muritiba,feminino,BA,15464
2018,Muritiba,masculino,BA,13923
2018,Mutuípe,feminino,BA,11286
2018,Mutuípe,masculino,BA,10870
2018,Nazaré,feminino,BA,14693
2018,Nazaré,masculino,BA,13758
2018,Nilo Peçanha,feminino,BA,6802
2018,Nilo Peçanha,masculino,BA,7112
2018,Nordestina,feminino,BA,6349
2018,Nordestina,masculino,BA,6746
2018,Nova Canaã,feminino,BA,8108
2018,Nova Canaã,masculino,BA,8343
2018,Nova Fátima,feminino,BA,3934
2018,Nova Fátima,masculino,BA,3868
2018,Nova Ibiá,feminino,BA,3074
2018,Nova Ibiá,masculino,BA,3557
2018,Nova Itarana,feminino,BA,4023
2018,Nova Itarana,masculino,BA,4149
2018,Nova Redenção,feminino,BA,4455
2018,Nova Redenção,masculino,BA,4660
2018,Nova Soure,feminino,BA,12292
2018,Nova Soure,masculino,BA,12201
2018,Nova Viçosa,feminino,BA,21535
2018,Nova Viçosa,masculino,BA,21415
2018,Novo Horizonte,feminino,BA,5805
2018,Novo Horizonte,masculino,BA,6436
2018,Novo Triunfo,feminino,BA,7480
2018,Novo Triunfo,masculino,BA,7900
2018,Olindina,feminino,BA,14266
2018,Olindina,masculino,BA,13886
2018,Oliveira dos Brejinhos,feminino,BA,10798
2018,Oliveira dos Brejinhos,masculino,BA,11040
2018,Ouriçangas,feminino,BA,4186
2018,Ouriçangas,masculino,BA,4371
2018,Ourolândia,feminino,BA,8544
2018,Ourolândia,masculino,BA,8845
2018,Palmas de Monte Alto,feminino,BA,10614
2018,Palmas de Monte Alto,masculino,BA,11089
2018,Palmeiras,feminino,BA,4506
2018,Palmeiras,masculino,BA,4455
2018,Paramirim,feminino,BA,10755
2018,Paramirim,masculino,BA,10763
2018,Paratinga,feminino,BA,15804
2018,Paratinga,masculino,BA,16049
2018,Paripiranga,feminino,BA,14750
2018,Paripiranga,masculino,BA,14206
2018,Pau Brasil,feminino,BA,4979
2018,Pau Brasil,masculino,BA,5002
2018,Paulo Afonso,feminino,BA,61240
2018,Paulo Afonso,masculino,BA,55774
2018,Pé de Serra,feminino,BA,6949
2018,Pé de Serra,masculino,BA,6652
2018,Pedrão,feminino,BA,3714
2018,Pedrão,masculino,BA,3584
2018,Pedro Alexandre,feminino,BA,8517
2018,Pedro Alexandre,masculino,BA,8969
2018,Piatã,feminino,BA,8948
2018,Piatã,masculino,BA,8321
2018,Pilão Arcado,feminino,BA,16959
2018,Pilão Arcado,masculino,BA,17527
2018,Pindaí,feminino,BA,7917
2018,Pindaí,masculino,BA,8317
2018,Pindobaçu,feminino,BA,10014
2018,Pindobaçu,masculino,BA,10190
2018,Pintadas,feminino,BA,5246
2018,Pintadas,masculino,BA,5236
2018,Piraí do Norte,feminino,BA,4660
2018,Piraí do Norte,masculino,BA,5347
2018,Piripá,feminino,BA,5317
2018,Piripá,masculino,BA,5635
2018,Piritiba,feminino,BA,12052
2018,Piritiba,masculino,BA,12486
2018,Planaltino,feminino,BA,4476
2018,Planaltino,masculino,BA,4796
2018,Planalto,feminino,BA,13357
2018,Planalto,masculino,BA,12735
2018,Poções,feminino,BA,24264
2018,Poções,masculino,BA,22598
2018,Pojuca,feminino,BA,20145
2018,Pojuca,masculino,BA,18900
2018,Ponto Novo,feminino,BA,7435
2018,Ponto Novo,masculino,BA,7577
2018,Porto Seguro,feminino,BA,74307
2018,Porto Seguro,masculino,BA,72318
2018,Potiraguá,feminino,BA,3629
2018,Potiraguá,masculino,BA,3920
2018,Prado,feminino,BA,14127
2018,Prado,masculino,BA,14025
2018,Presidente Dutra,feminino,BA,7477
2018,Presidente Dutra,masculino,BA,7644
2018,Presidente Jânio Quadros,feminino,BA,6126
2018,Presidente Jânio Quadros,masculino,BA,6379
2018,Presidente Tancredo Neves,feminino,BA,13505
2018,Presidente Tancredo Neves,masculino,BA,13917
2018,Queimadas,feminino,BA,12818
2018,Queimadas,masculino,BA,12627
2018,Quijingue,feminino,BA,13519
2018,Quijingue,masculino,BA,14014
2018,Quixabeira,feminino,BA,4432
2018,Quixabeira,masculino,BA,4558
2018,Rafael Jambeiro,feminino,BA,11715
2018,Rafael Jambeiro,masculino,BA,10895
2018,Remanso,feminino,BA,20697
2018,Remanso,masculino,BA,20503
2018,Retirolândia,feminino,BA,7132
2018,Retirolândia,masculino,BA,7163
2018,Riachão das Neves,feminino,BA,10681
2018,Riachão das Neves,masculino,BA,11662
2018,Riachão do Jacuípe,feminino,BA,17522
2018,Riachão do Jacuípe,masculino,BA,15881
2018,Riacho de Santana,feminino,BA,17245
2018,Riacho de Santana,masculino,BA,17995
2018,Ribeira do Amparo,feminino,BA,7445
2018,Ribeira do Amparo,masculino,BA,7398
2018,Ribeira do Pombal,feminino,BA,26958
2018,Ribeira do Pombal,masculino,BA,25998
2018,Ribeirão do Largo,feminino,BA,3033
2018,Ribeirão do Largo,masculino,BA,3271
2018,Rio de Contas,feminino,BA,6805
2018,Rio de Contas,masculino,BA,6243
2018,Rio do Antônio,feminino,BA,7658
2018,Rio do Antônio,masculino,BA,7631
2018,Rio do Pires,feminino,BA,5844
2018,Rio do Pires,masculino,BA,5801
2018,Rio Real,feminino,BA,20222
2018,Rio Real,masculino,BA,20253
2018,Rodelas,feminino,BA,4701
2018,Rodelas,masculino,BA,4512
2018,Ruy Barbosa,feminino,BA,15876
2018,Ruy Barbosa,masculino,BA,14891
2018,Salinas da Margarida,feminino,BA,7978
2018,Salinas da Margarida,masculino,BA,7485
2018,Salvador,feminino,BA,1538374
2018,Salvador,masculino,BA,1318955
2018,Santa Bárbara,feminino,BA,10691
2018,Santa Bárbara,masculino,BA,10003
2018,Santa Brígida,feminino,BA,6869
2018,Santa Brígida,masculino,BA,7219
2018,Santa Cruz Cabrália,feminino,BA,14003
2018,Santa Cruz Cabrália,masculino,BA,13623
2018,Santa Cruz da Vitória,feminino,BA,3092
2018,Santa Cruz da Vitória,masculino,BA,3262
2018,Santa Inês,feminino,BA,5390
2018,Santa Inês,masculino,BA,5266
2018,Santaluz,feminino,BA,19087
2018,Santaluz,masculino,BA,18071
2018,Santa Luzia,feminino,BA,5992
2018,Santa Luzia,masculino,BA,6759
2018,Santa Maria da Vitória,feminino,BA,19858
2018,Santa Maria da Vitória,masculino,BA,20062
2018,Santana,feminino,BA,13178
2018,Santana,masculino,BA,13339
2018,Santanópolis,feminino,BA,4676
2018,Santanópolis,masculino,BA,4244
2018,Santa Rita de Cássia,feminino,BA,13591
2018,Santa Rita de Cássia,masculino,BA,14601
2018,Santa Teresinha,feminino,BA,5212
2018,Santa Teresinha,masculino,BA,5133
2018,Santo Amaro,feminino,BA,31386
2018,Santo Amaro,masculino,BA,28126
2018,Santo Antônio de Jesus,feminino,BA,53520
2018,Santo Antônio de Jesus,masculino,BA,47085
2018,Santo Estêvão,feminino,BA,27539
2018,Santo Estêvão,masculino,BA,24874
2018,São Desidério,feminino,BA,15591
2018,São Desidério,masculino,BA,17602
2018,São Domingos,feminino,BA,4603
2018,São Domingos,masculino,BA,4439
2018,São Félix,feminino,BA,7541
2018,São Félix,masculino,BA,7176
2018,São Félix do Coribe,feminino,BA,7595
2018,São Félix do Coribe,masculino,BA,7715
2018,São Felipe,feminino,BA,10763
2018,São Felipe,masculino,BA,10306
2018,São Francisco do Conde,feminino,BA,20430
2018,São Francisco do Conde,masculino,BA,18908
2018,São Gabriel,feminino,BA,9230
2018,São Gabriel,masculino,BA,9568
2018,São Gonçalo dos Campos,feminino,BA,19272
2018,São Gonçalo dos Campos,masculino,BA,17867
2018,São José da Vitória,feminino,BA,2822
2018,São José da Vitória,masculino,BA,2888
2018,São José do Jacuípe,feminino,BA,5224
2018,São José do Jacuípe,masculino,BA,5193
2018,São Miguel das Matas,feminino,BA,5715
2018,São Miguel das Matas,masculino,BA,5930
2018,São Sebastião do Passé,feminino,BA,22822
2018,São Sebastião do Passé,masculino,BA,21342
2018,Sapeaçu,feminino,BA,9029
2018,Sapeaçu,masculino,BA,8358
2018,Sátiro Dias,feminino,BA,9755
2018,Sátiro Dias,masculino,BA,9889
2018,Saubara,feminino,BA,6220
2018,Saubara,masculino,BA,5758
2018,Saúde,feminino,BA,6395
2018,Saúde,masculino,BA,6488
2018,Seabra,feminino,BA,22392
2018,Seabra,masculino,BA,21549
2018,Sebastião Laranjeiras,feminino,BA,5609
2018,Sebastião Laranjeiras,masculino,BA,5742
2018,Senhor do Bonfim,feminino,BA,40787
2018,Senhor do Bonfim,masculino,BA,37801
2018,Serra do Ramalho,feminino,BA,15366
2018,Serra do Ramalho,masculino,BA,16166
2018,Sento Sé,feminino,BA,19869
2018,Sento Sé,masculino,BA,20834
2018,Serra Dourada,feminino,BA,8622
2018,Serra Dourada,masculino,BA,8830
2018,Serra Preta,feminino,BA,7657
2018,Serra Preta,masculino,BA,7407
2018,Serrinha,feminino,BA,41022
2018,Serrinha,masculino,BA,39389
2018,Serrolândia,feminino,BA,6868
2018,Serrolândia,masculino,BA,6479
2018,Simões Filho,feminino,BA,68258
2018,Simões Filho,masculino,BA,64648
2018,Sítio do Mato,feminino,BA,6240
2018,Sítio do Mato,masculino,BA,6725
2018,Sítio do Quinto,feminino,BA,5151
2018,Sítio do Quinto,masculino,BA,5165
2018,Sobradinho,feminino,BA,11618
2018,Sobradinho,masculino,BA,11188
2018,Souto Soares,feminino,BA,8387
2018,Souto Soares,masculino,BA,8518
2018,Tabocas do Brejo Velho,feminino,BA,6004
2018,Tabocas do Brejo Velho,masculino,BA,6513
2018,Tanhaçu,feminino,BA,10179
2018,Tanhaçu,masculino,BA,10237
2018,Tanque Novo,feminino,BA,8565
2018,Tanque Novo,masculino,BA,8720
2018,Tanquinho,feminino,BA,3974
2018,Tanquinho,masculino,BA,3935
2018,Taperoá,feminino,BA,10280
2018,Taperoá,masculino,BA,10609
2018,Tapiramutá,feminino,BA,8487
2018,Tapiramutá,masculino,BA,8559
2018,Teixeira de Freitas,feminino,BA,80797
2018,Teixeira de Freitas,masculino,BA,77648
2018,Teodoro Sampaio,feminino,BA,3894
2018,Teodoro Sampaio,masculino,BA,3599
2018,Teofilândia,feminino,BA,11310
2018,Teofilândia,masculino,BA,11169
2018,Teolândia,feminino,BA,7043
2018,Teolândia,masculino,BA,7817
2018,Terra Nova,feminino,BA,6748
2018,Terra Nova,masculino,BA,6217
2018,Tremedal,feminino,BA,8274
2018,Tremedal,masculino,BA,8334
2018,Tucano,feminino,BA,25569
2018,Tucano,masculino,BA,24999
2018,Uauá,feminino,BA,12270
2018,Uauá,masculino,BA,12216
2018,Ubaíra,feminino,BA,9738
2018,Ubaíra,masculino,BA,10176
2018,Ubaitaba,feminino,BA,9960
2018,Ubaitaba,masculino,BA,9315
2018,Ubatã,feminino,BA,13443
2018,Ubatã,masculino,BA,13352
2018,Uibaí,feminino,BA,6845
2018,Uibaí,masculino,BA,7039
2018,Umburanas,feminino,BA,9256
2018,Umburanas,masculino,BA,9778
2018,Una,feminino,BA,9603
2018,Una,masculino,BA,9881
2018,Urandi,feminino,BA,8314
2018,Urandi,masculino,BA,8337
2018,Uruçuca,feminino,BA,10485
2018,Uruçuca,masculino,BA,10145
2018,Utinga,feminino,BA,9782
2018,Utinga,masculino,BA,9316
2018,Valença,feminino,BA,49389
2018,Valença,masculino,BA,46469
2018,Valente,feminino,BA,14297
2018,Valente,masculino,BA,13833
2018,Várzea da Roça,feminino,BA,7025
2018,Várzea da Roça,masculino,BA,7062
2018,Várzea do Poço,feminino,BA,4497
2018,Várzea do Poço,masculino,BA,4633
2018,Várzea Nova,feminino,BA,6363
2018,Várzea Nova,masculino,BA,6409
2018,Varzedo,feminino,BA,4500
2018,Varzedo,masculino,BA,4395
2018,Vera Cruz,feminino,BA,21643
2018,Vera Cruz,masculino,BA,21063
2018,Vereda,feminino,BA,3017
2018,Vereda,masculino,BA,3241
2018,Vitória da Conquista,feminino,BA,176958
2018,Vitória da Conquista,masculino,BA,161927
2018,Wagner,feminino,BA,4718
2018,Wagner,masculino,BA,4629
2018,Wanderley,feminino,BA,5847
2018,Wanderley,masculino,BA,6452
2018,Wenceslau Guimarães,feminino,BA,10244
2018,Wenceslau Guimarães,masculino,BA,10984
2018,Xique-Xique,feminino,BA,23509
2018,Xique-Xique,masculino,BA,22931
2018,Abadia dos Dourados,feminino,MG,3459
2018,Abadia dos Dourados,masculino,MG,3513
2018,Abaeté,feminino,MG,11700
2018,Abaeté,masculino,MG,11523
2018,Abre Campo,feminino,MG,6694
2018,Abre Campo,masculino,MG,6771
2018,Acaiaca,feminino,MG,2098
2018,Acaiaca,masculino,MG,1896
2018,Açucena,feminino,MG,4693
2018,Açucena,masculino,MG,4882
2018,Água Boa,feminino,MG,6591
2018,Água Boa,masculino,MG,7009
2018,Água Comprida,feminino,MG,950
2018,Água Comprida,masculino,MG,1055
2018,Aguanil,feminino,MG,2190
2018,Aguanil,masculino,MG,2258
2018,Águas Formosas,feminino,MG,9428
2018,Águas Formosas,masculino,MG,9738
2018,Águas Vermelhas,feminino,MG,6521
2018,Águas Vermelhas,masculino,MG,6956
2018,Aimorés,feminino,MG,13005
2018,Aimorés,masculino,MG,12188
2018,Aiuruoca,feminino,MG,2909
2018,Aiuruoca,masculino,MG,3123
2018,Alagoa,feminino,MG,1278
2018,Alagoa,masculino,MG,1405
2018,Albertina,feminino,MG,1476
2018,Albertina,masculino,MG,1527
2018,Além Paraíba,feminino,MG,18217
2018,Além Paraíba,masculino,MG,17104
2018,Alfenas,feminino,MG,40628
2018,Alfenas,masculino,MG,38853
2018,Alfredo Vasconcelos,feminino,MG,3338
2018,Alfredo Vasconcelos,masculino,MG,3493
2018,Almenara,feminino,MG,20448
2018,Almenara,masculino,MG,21194
2018,Alpercata,feminino,MG,3753
2018,Alpercata,masculino,MG,3658
2018,Alpinópolis,feminino,MG,9635
2018,Alpinópolis,masculino,MG,10110
2018,Alterosa,feminino,MG,7075
2018,Alterosa,masculino,MG,7339
2018,Alto Caparaó,feminino,MG,2815
2018,Alto Caparaó,masculino,MG,2984
2018,Alto Rio Doce,feminino,MG,5532
2018,Alto Rio Doce,masculino,MG,5614
2018,Alvarenga,feminino,MG,1953
2018,Alvarenga,masculino,MG,2020
2018,Alvinópolis,feminino,MG,7723
2018,Alvinópolis,masculino,MG,7516
2018,Alvorada de Minas,feminino,MG,1829
2018,Alvorada de Minas,masculino,MG,1777
2018,Amparo do Serra,feminino,MG,2427
2018,Amparo do Serra,masculino,MG,2324
2018,Andradas,feminino,MG,20263
2018,Andradas,masculino,MG,20484
2018,Cachoeira de Pajeú,feminino,MG,4621
2018,Cachoeira de Pajeú,masculino,MG,4761
2018,Andrelândia,feminino,MG,6128
2018,Andrelândia,masculino,MG,6114
2018,Angelândia,feminino,MG,4316
2018,Angelândia,masculino,MG,4165
2018,Antônio Carlos,feminino,MG,5752
2018,Antônio Carlos,masculino,MG,5680
2018,Antônio Dias,feminino,MG,4659
2018,Antônio Dias,masculino,MG,4704
2018,Antônio Prado de Minas,feminino,MG,771
2018,Antônio Prado de Minas,masculino,MG,838
2018,Araçaí,feminino,MG,1229
2018,Araçaí,masculino,MG,1112
2018,Aracitaba,feminino,MG,1015
2018,Aracitaba,masculino,MG,1051
2018,Araçuaí,feminino,MG,18485
2018,Araçuaí,masculino,MG,18220
2018,Araguari,feminino,MG,59235
2018,Araguari,masculino,MG,57456
2018,Arantina,feminino,MG,1398
2018,Arantina,masculino,MG,1406
2018,Araponga,feminino,MG,4074
2018,Araponga,masculino,MG,4351
2018,Araporã,feminino,MG,3374
2018,Araporã,masculino,MG,3430
2018,Arapuá,feminino,MG,1409
2018,Arapuá,masculino,MG,1424
2018,Araújos,feminino,MG,4522
2018,Araújos,masculino,MG,4620
2018,Araxá,feminino,MG,52690
2018,Araxá,masculino,MG,52393
2018,Arceburgo,feminino,MG,5104
2018,Arceburgo,masculino,MG,5553
2018,Arcos,feminino,MG,19987
2018,Arcos,masculino,MG,19806
2018,Areado,feminino,MG,7444
2018,Areado,masculino,MG,7511
2018,Argirita,feminino,MG,1346
2018,Argirita,masculino,MG,1405
2018,Aricanduva,feminino,MG,2563
2018,Aricanduva,masculino,MG,2628
2018,Arinos,feminino,MG,8680
2018,Arinos,masculino,MG,9208
2018,Astolfo Dutra,feminino,MG,7005
2018,Astolfo Dutra,masculino,MG,7080
2018,Ataléia,feminino,MG,6377
2018,Ataléia,masculino,MG,6687
2018,Augusto de Lima,feminino,MG,2423
2018,Augusto de Lima,masculino,MG,2465
2018,Baependi,feminino,MG,9487
2018,Baependi,masculino,MG,9607
2018,Baldim,feminino,MG,3957
2018,Baldim,masculino,MG,3894
2018,Bambuí,feminino,MG,11905
2018,Bambuí,masculino,MG,11852
2018,Bandeira,feminino,MG,2392
2018,Bandeira,masculino,MG,2433
2018,Bandeira do Sul,feminino,MG,2798
2018,Bandeira do Sul,masculino,MG,2915
2018,Barão de Cocais,feminino,MG,16202
2018,Barão de Cocais,masculino,MG,16117
2018,Barão de Monte Alto,feminino,MG,2765
2018,Barão de Monte Alto,masculino,MG,2678
2018,Barbacena,feminino,MG,71460
2018,Barbacena,masculino,MG,64932
2018,Barra Longa,feminino,MG,2692
2018,Barra Longa,masculino,MG,2558
2018,Barroso,feminino,MG,10686
2018,Barroso,masculino,MG,10034
2018,Bela Vista de Minas,feminino,MG,5312
2018,Bela Vista de Minas,masculino,MG,4936
2018,Belmiro Braga,feminino,MG,1679
2018,Belmiro Braga,masculino,MG,1754
2018,Belo Horizonte,feminino,MG,1330796
2018,Belo Horizonte,masculino,MG,1170780
2018,Belo Oriente,feminino,MG,13318
2018,Belo Oriente,masculino,MG,13078
2018,Belo Vale,feminino,MG,3863
2018,Belo Vale,masculino,MG,3847
2018,Berilo,feminino,MG,5813
2018,Berilo,masculino,MG,6182
2018,Bertópolis,feminino,MG,2153
2018,Bertópolis,masculino,MG,2449
2018,Berizal,feminino,MG,2353
2018,Berizal,masculino,MG,2352
2018,Betim,feminino,MG,220196
2018,Betim,masculino,MG,212379
2018,Bias Fortes,feminino,MG,1659
2018,Bias Fortes,masculino,MG,1771
2018,Bicas,feminino,MG,7528
2018,Bicas,masculino,MG,6903
2018,Biquinhas,feminino,MG,1261
2018,Biquinhas,masculino,MG,1271
2018,Boa Esperança,feminino,MG,19990
2018,Boa Esperança,masculino,MG,20041
2018,Bocaina de Minas,feminino,MG,2395
2018,Bocaina de Minas,masculino,MG,2696
2018,Bocaiúva,feminino,MG,24964
2018,Bocaiúva,masculino,MG,24978
2018,Bom Despacho,feminino,MG,25224
2018,Bom Despacho,masculino,MG,24942
2018,Bom Jardim de Minas,feminino,MG,3259
2018,Bom Jardim de Minas,masculino,MG,3230
2018,Bom Jesus da Penha,feminino,MG,2022
2018,Bom Jesus da Penha,masculino,MG,2168
2018,Bom Jesus do Amparo,feminino,MG,3052
2018,Bom Jesus do Amparo,masculino,MG,2979
2018,Bom Jesus do Galho,feminino,MG,7356
2018,Bom Jesus do Galho,masculino,MG,7654
2018,Bom Repouso,feminino,MG,5060
2018,Bom Repouso,masculino,MG,5498
2018,Bom Sucesso,feminino,MG,8891
2018,Bom Sucesso,masculino,MG,8707
2018,Bonfim,feminino,MG,3450
2018,Bonfim,masculino,MG,3426
2018,Bonfinópolis de Minas,feminino,MG,2750
2018,Bonfinópolis de Minas,masculino,MG,2794
2018,Bonito de Minas,feminino,MG,5308
2018,Bonito de Minas,masculino,MG,5780
2018,Borda da Mata,feminino,MG,9453
2018,Borda da Mata,masculino,MG,9749
2018,Botelhos,feminino,MG,7502
2018,Botelhos,masculino,MG,7493
2018,Botumirim,feminino,MG,3036
2018,Botumirim,masculino,MG,3314
2018,Brasilândia de Minas,feminino,MG,7793
