ano,nome_municipio,sexo,uf,populacao
2020,Ibiassucê,feminino,BA,4483
2020,Ibiassucê,masculino,BA,4548
2020,Ibicaraí,feminino,BA,11103
2020,Ibicaraí,masculino,BA,10275
2020,Ibicoara,feminino,BA,9853
2020,Ibicoara,masculino,BA,9933
2020,Ibicuí,feminino,BA,8088
2020,Ibicuí,masculino,BA,8142
2020,Ibipeba,feminino,BA,8923
2020,Ibipeba,masculino,BA,9396
2020,Ibipitanga,feminino,BA,7563
2020,Ibipitanga,masculino,BA,7384
2020,Ibiquera,feminino,BA,1945
2020,Ibiquera,masculino,BA,2101
2020,Ibirapitanga,feminino,BA,11421
2020,Ibirapitanga,masculino,BA,11983
2020,Ibirapuã,feminino,BA,4186
2020,Ibirapuã,masculino,BA,4504
2020,Ibirataia,feminino,BA,7609
2020,Ibirataia,masculino,BA,7273
2020,Ibitiara,feminino,BA,8296
2020,Ibitiara,masculino,BA,8107
2020,Ibititá,feminino,BA,8511
2020,Ibititá,masculino,BA,8569
2020,Ibotirama,feminino,BA,13631
2020,Ibotirama,masculino,BA,13372
2020,Ichu,feminino,BA,3206
2020,Ichu,masculino,BA,3014
2020,Igaporã,feminino,BA,7796
2020,Igaporã,masculino,BA,7854
2020,Igrapiúna,feminino,BA,6166
2020,Igrapiúna,masculino,BA,6925
2020,Iguaí,feminino,BA,13185
2020,Iguaí,masculino,BA,13778
2020,Ilhéus,feminino,BA,84639
2020,Ilhéus,masculino,BA,75284
2020,Inhambupe,feminino,BA,20567
2020,Inhambupe,masculino,BA,19766
2020,Ipecaetá,feminino,BA,7265
2020,Ipecaetá,masculino,BA,7089
2020,Ipiaú,feminino,BA,23308
2020,Ipiaú,masculino,BA,22614
2020,Ipirá,feminino,BA,30583
2020,Ipirá,masculino,BA,28852
2020,Ipupiara,feminino,BA,4876
2020,Ipupiara,masculino,BA,5035
2020,Irajuba,feminino,BA,3699
2020,Irajuba,masculino,BA,3580
2020,Iramaia,feminino,BA,3997
2020,Iramaia,masculino,BA,4200
2020,Iraquara,feminino,BA,12717
2020,Iraquara,masculino,BA,12761
2020,Irará,feminino,BA,15359
2020,Irará,masculino,BA,13814
2020,Irecê,feminino,BA,38425
2020,Irecê,masculino,BA,35099
2020,Itabela,feminino,BA,15111
2020,Itabela,masculino,BA,15636
2020,Itaberaba,feminino,BA,33383
2020,Itaberaba,masculino,BA,31263
2020,Itabuna,feminino,BA,113993
2020,Itabuna,masculino,BA,99692
2020,Itacaré,feminino,BA,13997
2020,Itacaré,masculino,BA,14687
2020,Itaeté,feminino,BA,8030
2020,Itaeté,masculino,BA,8080
2020,Itagi,feminino,BA,6154
2020,Itagi,masculino,BA,6088
2020,Itagibá,feminino,BA,7128
2020,Itagibá,masculino,BA,7324
2020,Itagimirim,feminino,BA,3521
2020,Itagimirim,masculino,BA,3304
2020,Itaguaçu da Bahia,feminino,BA,6863
2020,Itaguaçu da Bahia,masculino,BA,7679
2020,Itaju do Colônia,feminino,BA,3292
2020,Itaju do Colônia,masculino,BA,3304
2020,Itajuípe,feminino,BA,10589
2020,Itajuípe,masculino,BA,9809
2020,Itamaraju,feminino,BA,32601
2020,Itamaraju,masculino,BA,31854
2020,Itamari,feminino,BA,3964
2020,Itamari,masculino,BA,4039
2020,Itambé,feminino,BA,11246
2020,Itambé,masculino,BA,11508
2020,Itanagra,feminino,BA,3165
2020,Itanagra,masculino,BA,3271
2020,Itanhém,feminino,BA,9506
2020,Itanhém,masculino,BA,9810
2020,Itaparica,feminino,BA,11502
2020,Itaparica,masculino,BA,10835
2020,Itapé,feminino,BA,4125
2020,Itapé,masculino,BA,4401
2020,Itapebi,feminino,BA,5266
2020,Itapebi,masculino,BA,4949
2020,Itapetinga,feminino,BA,39321
2020,Itapetinga,masculino,BA,37474
2020,Itapicuru,feminino,BA,17576
2020,Itapicuru,masculino,BA,18307
2020,Itapitanga,feminino,BA,5074
2020,Itapitanga,masculino,BA,5224
2020,Itaquara,feminino,BA,4253
2020,Itaquara,masculino,BA,4094
2020,Itarantim,feminino,BA,9697
2020,Itarantim,masculino,BA,10146
2020,Itatim,feminino,BA,7374
2020,Itatim,masculino,BA,7165
2020,Itiruçu,feminino,BA,6370
2020,Itiruçu,masculino,BA,6158
2020,Itiúba,feminino,BA,17872
2020,Itiúba,masculino,BA,18244
2020,Itororó,feminino,BA,10224
2020,Itororó,masculino,BA,10164
2020,Ituaçu,feminino,BA,9575
2020,Ituaçu,masculino,BA,9455
2020,Ituberá,feminino,BA,14437
2020,Ituberá,masculino,BA,14303
2020,Iuiú,feminino,BA,5397
2020,Iuiú,masculino,BA,5619
2020,Jaborandi,feminino,BA,3968
2020,Jaborandi,masculino,BA,4309
2020,Jacaraci,feminino,BA,7219
2020,Jacaraci,masculino,BA,7631
2020,Jacobina,feminino,BA,42232
2020,Jacobina,masculino,BA,38403
2020,Jaguaquara,feminino,BA,28066
2020,Jaguaquara,masculino,BA,26607
2020,Jaguarari,feminino,BA,16664
2020,Jaguarari,masculino,BA,17082
2020,Jaguaripe,feminino,BA,9303
2020,Jaguaripe,masculino,BA,9678
2020,Jandaíra,feminino,BA,5274
2020,Jandaíra,masculino,BA,5452
2020,Jequié,feminino,BA,81476
2020,Jequié,masculino,BA,74650
2020,Jeremoabo,feminino,BA,20287
2020,Jeremoabo,masculino,BA,20364
2020,Jiquiriçá,feminino,BA,7223
2020,Jiquiriçá,masculino,BA,7334
2020,Jitaúna,feminino,BA,5399
2020,Jitaúna,masculino,BA,5409
2020,João Dourado,feminino,BA,12736
2020,João Dourado,masculino,BA,12666
2020,Juazeiro,feminino,BA,112461
2020,Juazeiro,masculino,BA,105701
2020,Jucuruçu,feminino,BA,4289
2020,Jucuruçu,masculino,BA,4699
2020,Jussara,feminino,BA,7391
2020,Jussara,masculino,BA,7871
2020,Jussari,feminino,BA,2954
2020,Jussari,masculino,BA,2814
2020,Jussiape,feminino,BA,3132
2020,Jussiape,masculino,BA,2844
2020,Lafaiete Coutinho,feminino,BA,1787
2020,Lafaiete Coutinho,masculino,BA,1906
2020,Lagoa Real,feminino,BA,7622
2020,Lagoa Real,masculino,BA,8148
2020,Laje,feminino,BA,11918
2020,Laje,masculino,BA,12114
2020,Lajedão,feminino,BA,2036
2020,Lajedão,masculino,BA,1939
2020,Lajedinho,feminino,BA,1789
2020,Lajedinho,masculino,BA,1969
2020,Lajedo do Tabocal,feminino,BA,4276
2020,Lajedo do Tabocal,masculino,BA,4301
2020,Lamarão,feminino,BA,4233
2020,Lamarão,masculino,BA,3958
2020,Lapão,feminino,BA,13489
2020,Lapão,masculino,BA,13785
2020,Lauro de Freitas,feminino,BA,105048
2020,Lauro de Freitas,masculino,BA,96587
2020,Lençóis,feminino,BA,5685
2020,Lençóis,masculino,BA,5814
2020,Licínio de Almeida,feminino,BA,6120
2020,Licínio de Almeida,masculino,BA,6253
2020,Livramento de Nossa Senhora,feminino,BA,23045
2020,Livramento de Nossa Senhora,masculino,BA,23017
2020,Luís Eduardo Magalhães,feminino,BA,43746
2020,Luís Eduardo Magalhães,masculino,BA,46416
2020,Macajuba,feminino,BA,5852
2020,Macajuba,masculino,BA,5480
2020,Macarani,feminino,BA,9470
2020,Macarani,masculino,BA,9439
2020,Macaúbas,feminino,BA,25132
2020,Macaúbas,masculino,BA,25029
2020,Macururé,feminino,BA,3918
2020,Macururé,masculino,BA,3869
2020,Madre de Deus,feminino,BA,11301
2020,Madre de Deus,masculino,BA,10131
2020,Maetinga,feminino,BA,1370
2020,Maetinga,masculino,BA,1394
2020,Maiquinique,feminino,BA,4913
2020,Maiquinique,masculino,BA,5293
2020,Mairi,feminino,BA,9392
2020,Mairi,masculino,BA,9210
2020,Malhada,feminino,BA,8121
2020,Malhada,masculino,BA,8740
2020,Malhada de Pedras,feminino,BA,4055
2020,Malhada de Pedras,masculino,BA,4304
2020,Manoel Vitorino,feminino,BA,6404
2020,Manoel Vitorino,masculino,BA,6683
2020,Mansidão,feminino,BA,6601
2020,Mansidão,masculino,BA,7133
2020,Maracás,feminino,BA,10404
2020,Maracás,masculino,BA,9989
2020,Maragogipe,feminino,BA,22335
2020,Maragogipe,masculino,BA,22458
2020,Maraú,feminino,BA,9758
2020,Maraú,masculino,BA,10859
2020,Marcionílio Souza,feminino,BA,5194
2020,Marcionílio Souza,masculino,BA,5186
2020,Mascote,feminino,BA,6650
2020,Mascote,masculino,BA,7067
2020,Mata de São João,feminino,BA,24102
2020,Mata de São João,masculino,BA,23024
2020,Matina,feminino,BA,6030
2020,Matina,masculino,BA,6253
2020,Medeiros Neto,feminino,BA,10951
2020,Medeiros Neto,masculino,BA,11765
2020,Miguel Calmon,feminino,BA,13130
2020,Miguel Calmon,masculino,BA,12764
2020,Milagres,feminino,BA,5643
2020,Milagres,masculino,BA,5250
2020,Mirangaba,feminino,BA,9230
2020,Mirangaba,masculino,BA,9244
2020,Mirante,feminino,BA,4010
2020,Mirante,masculino,BA,4437
2020,Monte Santo,feminino,BA,24348
2020,Monte Santo,masculino,BA,24930
2020,Morpará,feminino,BA,4166
2020,Morpará,masculino,BA,4331
2020,Morro do Chapéu,feminino,BA,17742
2020,Morro do Chapéu,masculino,BA,17698
2020,Mortugaba,feminino,BA,6069
2020,Mortugaba,masculino,BA,5983
2020,Mucugê,feminino,BA,4531
2020,Mucugê,masculino,BA,4358
2020,Mucuri,feminino,BA,21140
2020,Mucuri,masculino,BA,21111
2020,Mulungu do Morro,feminino,BA,5311
2020,Mulungu do Morro,masculino,BA,5362
2020,Mundo Novo,feminino,BA,13234
2020,Mundo Novo,masculino,BA,13736
2020,Muniz Ferreira,feminino,BA,3713
2020,Muniz Ferreira,masculino,BA,3730
2020,Muquém de São Francisco,feminino,BA,5415
2020,Muquém de São Francisco,masculino,BA,6002
2020,Muritiba,feminino,BA,15493
2020,Muritiba,masculino,BA,13917
2020,Mutuípe,feminino,BA,11367
2020,Mutuípe,masculino,BA,10915
2020,Nazaré,feminino,BA,14772
2020,Nazaré,masculino,BA,13822
2020,Nilo Peçanha,feminino,BA,6898
2020,Nilo Peçanha,masculino,BA,7181
2020,Nordestina,feminino,BA,6391
2020,Nordestina,masculino,BA,6773
2020,Nova Canaã,feminino,BA,8146
2020,Nova Canaã,masculino,BA,8326
2020,Nova Fátima,feminino,BA,3948
2020,Nova Fátima,masculino,BA,3873
2020,Nova Ibiá,feminino,BA,3022
2020,Nova Ibiá,masculino,BA,3532
2020,Nova Itarana,feminino,BA,4083
2020,Nova Itarana,masculino,BA,4196
2020,Nova Redenção,feminino,BA,4457
2020,Nova Redenção,masculino,BA,4666
2020,Nova Soure,feminino,BA,13558
2020,Nova Soure,masculino,BA,13440
2020,Nova Viçosa,feminino,BA,22004
2020,Nova Viçosa,masculino,BA,21779
2020,Novo Horizonte,feminino,BA,5916
2020,Novo Horizonte,masculino,BA,6606
2020,Novo Triunfo,feminino,BA,7450
2020,Novo Triunfo,masculino,BA,7993
2020,Olindina,feminino,BA,14368
2020,Olindina,masculino,BA,13936
2020,Oliveira dos Brejinhos,feminino,BA,10802
2020,Oliveira dos Brejinhos,masculino,BA,11008
2020,Ouriçangas,feminino,BA,4188
2020,Ouriçangas,masculino,BA,4382
2020,Ourolândia,feminino,BA,8613
2020,Ourolândia,masculino,BA,8898
2020,Palmas de Monte Alto,feminino,BA,10669
2020,Palmas de Monte Alto,masculino,BA,11127
2020,Palmeiras,feminino,BA,4564
2020,Palmeiras,masculino,BA,4507
2020,Paramirim,feminino,BA,10849
2020,Paramirim,masculino,BA,10846
2020,Paratinga,feminino,BA,15961
2020,Paratinga,masculino,BA,16180
2020,Paripiranga,feminino,BA,14866
2020,Paripiranga,masculino,BA,14192
2020,Pau Brasil,feminino,BA,4849
2020,Pau Brasil,masculino,BA,4837
2020,Paulo Afonso,feminino,BA,62113
2020,Paulo Afonso,masculino,BA,56403
2020,Pé de Serra,feminino,BA,6952
2020,Pé de Serra,masculino,BA,6604
2020,Pedrão,feminino,BA,3768
2020,Pedrão,masculino,BA,3626
2020,Pedro Alexandre,feminino,BA,8093
2020,Pedro Alexandre,masculino,BA,8589
2020,Piatã,feminino,BA,8815
2020,Piatã,masculino,BA,8169
2020,Pilão Arcado,feminino,BA,17334
2020,Pilão Arcado,masculino,BA,17841
2020,Pindaí,feminino,BA,7948
2020,Pindaí,masculino,BA,8337
2020,Pindobaçu,feminino,BA,10009
2020,Pindobaçu,masculino,BA,10089
2020,Pintadas,feminino,BA,5216
2020,Pintadas,masculino,BA,5178
2020,Piraí do Norte,feminino,BA,4666
2020,Piraí do Norte,masculino,BA,5370
2020,Piripá,feminino,BA,5056
2020,Piripá,masculino,BA,5419
2020,Piritiba,feminino,BA,12241
2020,Piritiba,masculino,BA,12723
2020,Planaltino,feminino,BA,4523
2020,Planaltino,masculino,BA,4847
2020,Planalto,feminino,BA,13550
2020,Planalto,masculino,BA,12876
2020,Poções,feminino,BA,24341
2020,Poções,masculino,BA,22538
2020,Pojuca,feminino,BA,20651
2020,Pojuca,masculino,BA,19321
2020,Ponto Novo,feminino,BA,7337
2020,Ponto Novo,masculino,BA,7482
2020,Porto Seguro,feminino,BA,76571
2020,Porto Seguro,masculino,BA,74087
2020,Potiraguá,feminino,BA,3319
2020,Potiraguá,masculino,BA,3597
2020,Prado,feminino,BA,14192
2020,Prado,masculino,BA,14002
2020,Presidente Dutra,feminino,BA,7519
2020,Presidente Dutra,masculino,BA,7641
2020,Presidente Jânio Quadros,feminino,BA,5965
2020,Presidente Jânio Quadros,masculino,BA,6214
2020,Presidente Tancredo Neves,feminino,BA,13824
2020,Presidente Tancredo Neves,masculino,BA,14180
2020,Queimadas,feminino,BA,12827
2020,Queimadas,masculino,BA,12606
2020,Quijingue,feminino,BA,13613
2020,Quijingue,masculino,BA,14013
2020,Quixabeira,feminino,BA,4425
2020,Quixabeira,masculino,BA,4531
2020,Rafael Jambeiro,feminino,BA,11753
2020,Rafael Jambeiro,masculino,BA,10880
2020,Remanso,feminino,BA,20699
2020,Remanso,masculino,BA,20471
2020,Retirolândia,feminino,BA,7231
2020,Retirolândia,masculino,BA,7264
2020,Riachão das Neves,feminino,BA,10672
2020,Riachão das Neves,masculino,BA,11662
2020,Riachão do Jacuípe,feminino,BA,17628
2020,Riachão do Jacuípe,masculino,BA,15840
2020,Riacho de Santana,feminino,BA,17414
2020,Riacho de Santana,masculino,BA,18179
2020,Ribeira do Amparo,feminino,BA,7354
2020,Ribeira do Amparo,masculino,BA,7258
2020,Ribeira do Pombal,feminino,BA,27481
2020,Ribeira do Pombal,masculino,BA,26475
2020,Ribeirão do Largo,feminino,BA,2579
2020,Ribeirão do Largo,masculino,BA,2764
2020,Rio de Contas,feminino,BA,6762
2020,Rio de Contas,masculino,BA,6170
2020,Rio do Antônio,feminino,BA,7751
2020,Rio do Antônio,masculino,BA,7697
2020,Rio do Pires,feminino,BA,5853
2020,Rio do Pires,masculino,BA,5810
2020,Rio Real,feminino,BA,20492
2020,Rio Real,masculino,BA,20484
2020,Rodelas,feminino,BA,4830
2020,Rodelas,masculino,BA,4612
2020,Ruy Barbosa,feminino,BA,15949
2020,Ruy Barbosa,masculino,BA,14908
2020,Salinas da Margarida,feminino,BA,8203
2020,Salinas da Margarida,masculino,BA,7659
2020,Salvador,feminino,BA,1558258
2020,Salvador,masculino,BA,1328440
2020,Santa Bárbara,feminino,BA,10823
2020,Santa Bárbara,masculino,BA,10060
2020,Santa Brígida,feminino,BA,6838
2020,Santa Brígida,masculino,BA,7225
2020,Santa Cruz Cabrália,feminino,BA,14241
2020,Santa Cruz Cabrália,masculino,BA,13681
2020,Santa Cruz da Vitória,feminino,BA,3053
2020,Santa Cruz da Vitória,masculino,BA,3225
2020,Santa Inês,feminino,BA,5374
2020,Santa Inês,masculino,BA,5232
2020,Santaluz,feminino,BA,19330
2020,Santaluz,masculino,BA,18201
2020,Santa Luzia,feminino,BA,5846
2020,Santa Luzia,masculino,BA,6603
2020,Santa Maria da Vitória,feminino,BA,19810
2020,Santa Maria da Vitória,masculino,BA,19965
2020,Santana,feminino,BA,13307
2020,Santana,masculino,BA,13398
2020,Santanópolis,feminino,BA,4725
2020,Santanópolis,masculino,BA,4241
2020,Santa Rita de Cássia,feminino,BA,13734
2020,Santa Rita de Cássia,masculino,BA,14747
2020,Santa Teresinha,feminino,BA,5288
2020,Santa Teresinha,masculino,BA,5176
2020,Santo Amaro,feminino,BA,31833
2020,Santo Amaro,masculino,BA,28298
2020,Santo Antônio de Jesus,feminino,BA,54567
2020,Santo Antônio de Jesus,masculino,BA,47813
2020,Santo Estêvão,feminino,BA,28040
2020,Santo Estêvão,masculino,BA,25229
2020,São Desidério,feminino,BA,16062
2020,São Desidério,masculino,BA,18204
2020,São Domingos,feminino,BA,4630
2020,São Domingos,masculino,BA,4442
2020,São Félix,feminino,BA,7577
2020,São Félix,masculino,BA,7185
2020,São Félix do Coribe,feminino,BA,7684
2020,São Félix do Coribe,masculino,BA,7784
2020,São Felipe,feminino,BA,10802
2020,São Felipe,masculino,BA,10278
2020,São Francisco do Conde,feminino,BA,20972
2020,São Francisco do Conde,masculino,BA,19273
2020,São Gabriel,feminino,BA,9248
2020,São Gabriel,masculino,BA,9541
2020,São Gonçalo dos Campos,feminino,BA,19679
2020,São Gonçalo dos Campos,masculino,BA,18263
2020,São José da Vitória,feminino,BA,2788
2020,São José da Vitória,masculino,BA,2820
2020,São José do Jacuípe,feminino,BA,5274
2020,São José do Jacuípe,masculino,BA,5231
2020,São Miguel das Matas,feminino,BA,5742
2020,São Miguel das Matas,masculino,BA,5962
2020,São Sebastião do Passé,feminino,BA,23048
2020,São Sebastião do Passé,masculino,BA,21382
2020,Sapeaçu,feminino,BA,9051
2020,Sapeaçu,masculino,BA,8358
2020,Sátiro Dias,feminino,BA,8600
2020,Sátiro Dias,masculino,BA,8702
2020,Saubara,feminino,BA,6310
2020,Saubara,masculino,BA,5795
2020,Saúde,feminino,BA,6423
2020,Saúde,masculino,BA,6520
2020,Seabra,feminino,BA,22582
2020,Seabra,masculino,BA,21652
2020,Sebastião Laranjeiras,feminino,BA,5694
2020,Sebastião Laranjeiras,masculino,BA,5818
2020,Senhor do Bonfim,feminino,BA,41266
2020,Senhor do Bonfim,masculino,BA,38158
2020,Serra do Ramalho,feminino,BA,15345
2020,Serra do Ramalho,masculino,BA,16071
2020,Sento Sé,feminino,BA,20056
2020,Sento Sé,masculino,BA,20933
2020,Serra Dourada,feminino,BA,8580
2020,Serra Dourada,masculino,BA,8741
2020,Serra Preta,feminino,BA,7489
2020,Serra Preta,masculino,BA,7210
2020,Serrinha,feminino,BA,41487
2020,Serrinha,masculino,BA,39799
2020,Serrolândia,feminino,BA,6933
2020,Serrolândia,masculino,BA,6513
2020,Simões Filho,feminino,BA,69928
2020,Simões Filho,masculino,BA,65855
2020,Sítio do Mato,feminino,BA,6293
2020,Sítio do Mato,masculino,BA,6766
2020,Sítio do Quinto,feminino,BA,4839
2020,Sítio do Quinto,masculino,BA,4862
2020,Sobradinho,feminino,BA,11807
2020,Sobradinho,masculino,BA,11426
2020,Souto Soares,feminino,BA,8471
2020,Souto Soares,masculino,BA,8579
2020,Tabocas do Brejo Velho,feminino,BA,6005
2020,Tabocas do Brejo Velho,masculino,BA,6511
2020,Tanhaçu,feminino,BA,10180
2020,Tanhaçu,masculino,BA,10213
2020,Tanque Novo,feminino,BA,8650
2020,Tanque Novo,masculino,BA,8793
2020,Tanquinho,feminino,BA,3983
2020,Tanquinho,masculino,BA,3945
2020,Taperoá,feminino,BA,10493
2020,Taperoá,masculino,BA,10760
2020,Tapiramutá,feminino,BA,8471
2020,Tapiramutá,masculino,BA,8503
2020,Teixeira de Freitas,feminino,BA,82927
2020,Teixeira de Freitas,masculino,BA,79511
2020,Teodoro Sampaio,feminino,BA,3842
2020,Teodoro Sampaio,masculino,BA,3517
2020,Teofilândia,feminino,BA,11386
2020,Teofilândia,masculino,BA,11169
2020,Teolândia,feminino,BA,7099
2020,Teolândia,masculino,BA,7923
2020,Terra Nova,feminino,BA,6805
2020,Terra Nova,masculino,BA,6220
2020,Tremedal,feminino,BA,8056
2020,Tremedal,masculino,BA,8133
2020,Tucano,feminino,BA,25739
2020,Tucano,masculino,BA,25059
2020,Uauá,feminino,BA,12121
2020,Uauá,masculino,BA,11992
2020,Ubaíra,feminino,BA,9715
2020,Ubaíra,masculino,BA,10162
2020,Ubaitaba,feminino,BA,9771
2020,Ubaitaba,masculino,BA,9076
2020,Ubatã,feminino,BA,13660
2020,Ubatã,masculino,BA,13603
2020,Uibaí,feminino,BA,6856
2020,Uibaí,masculino,BA,7035
2020,Umburanas,feminino,BA,9450
2020,Umburanas,masculino,BA,9952
2020,Una,feminino,BA,9198
2020,Una,masculino,BA,9346
2020,Urandi,feminino,BA,8339
2020,Urandi,masculino,BA,8326
2020,Uruçuca,feminino,BA,10422
2020,Uruçuca,masculino,BA,9991
2020,Utinga,feminino,BA,9880
2020,Utinga,masculino,BA,9376
2020,Valença,feminino,BA,50218
2020,Valença,masculino,BA,47015
2020,Valente,feminino,BA,14653
2020,Valente,masculino,BA,14147
2020,Várzea da Roça,feminino,BA,7061
2020,Várzea da Roça,masculino,BA,7060
2020,Várzea do Poço,feminino,BA,4526
2020,Várzea do Poço,masculino,BA,4684
2020,Várzea Nova,feminino,BA,6307
2020,Várzea Nova,masculino,BA,6318
2020,Varzedo,feminino,BA,4456
2020,Varzedo,masculino,BA,4329
2020,Vera Cruz,feminino,BA,22203
2020,Vera Cruz,masculino,BA,21513
2020,Vereda,feminino,BA,2970
2020,Vereda,masculino,BA,3183
2020,Vitória da Conquista,feminino,BA,178387
2020,Vitória da Conquista,masculino,BA,162741
2020,Wagner,feminino,BA,4725
2020,Wagner,masculino,BA,4619
2020,Wanderley,feminino,BA,5780
2020,Wanderley,masculino,BA,6400
2020,Wenceslau Guimarães,feminino,BA,10116
2020,Wenceslau Guimarães,masculino,BA,10862
2020,Xique-Xique,feminino,BA,23563
2020,Xique-Xique,masculino,BA,22960
2021,Açailândia,feminino,MA,57222
2021,Açailândia,masculino,MA,56561
2021,Afonso Cunha,feminino,MA,3291
2021,Afonso Cunha,masculino,MA,3340
2021,Água Doce do Maranhão,feminino,MA,6218
2021,Água Doce do Maranhão,masculino,MA,6513
2021,Alcântara,feminino,MA,10960
2021,Alcântara,masculino,MA,11166
2021,Aldeias Altas,feminino,MA,13117
2021,Aldeias Altas,masculino,MA,13862
2021,Altamira do Maranhão,feminino,MA,4229
2021,Altamira do Maranhão,masculino,MA,4021
2021,Alto Alegre do Maranhão,feminino,MA,13882
2021,Alto Alegre do Maranhão,masculino,MA,14184
2021,Alto Alegre do Pindaré,feminino,MA,15773
2021,Alto Alegre do Pindaré,masculino,MA,16194
2021,Alto Parnaíba,feminino,MA,5483
2021,Alto Parnaíba,masculino,MA,5750
2021,Amapá do Maranhão,feminino,MA,3573
2021,Amapá do Maranhão,masculino,MA,3474
2021,Amarante do Maranhão,feminino,MA,20376
2021,Amarante do Maranhão,masculino,MA,21641
2021,Anajatuba,feminino,MA,13422
2021,Anajatuba,masculino,MA,13748
2021,Anapurus,feminino,MA,8055
2021,Anapurus,masculino,MA,7999
2021,Apicum-Açu,feminino,MA,8483
2021,Apicum-Açu,masculino,MA,9099
2021,Araguanã,feminino,MA,7855
2021,Araguanã,masculino,MA,7820
2021,Araioses,feminino,MA,23073
2021,Araioses,masculino,MA,24022
2021,Arame,feminino,MA,15596
2021,Arame,masculino,MA,17229
2021,Arari,feminino,MA,15226
2021,Arari,masculino,MA,14788
2021,Axixá,feminino,MA,6092
2021,Axixá,masculino,MA,6142
2021,Bacabal,feminino,MA,55403
2021,Bacabal,masculino,MA,49691
2021,Bacabeira,feminino,MA,8891
2021,Bacabeira,masculino,MA,8555
2021,Bacuri,feminino,MA,9443
2021,Bacuri,masculino,MA,9283
2021,Bacurituba,feminino,MA,2848
2021,Bacurituba,masculino,MA,2848
2021,Balsas,feminino,MA,48439
2021,Balsas,masculino,MA,48512
2021,Barão de Grajaú,feminino,MA,9673
2021,Barão de Grajaú,masculino,MA,9353
2021,Barra do Corda,feminino,MA,44679
2021,Barra do Corda,masculino,MA,44216
2021,Barreirinhas,feminino,MA,31656
2021,Barreirinhas,masculino,MA,32235
2021,Belágua,feminino,MA,3591
2021,Belágua,masculino,MA,3995
2021,Bela Vista do Maranhão,feminino,MA,5741
2021,Bela Vista do Maranhão,masculino,MA,5606
2021,Benedito Leite,feminino,MA,2692
2021,Benedito Leite,masculino,MA,2951
2021,Bequimão,feminino,MA,10717
2021,Bequimão,masculino,MA,10600
2021,Bernardo do Mearim,feminino,MA,3131
2021,Bernardo do Mearim,masculino,MA,2971
2021,Boa Vista do Gurupi,feminino,MA,4175
2021,Boa Vista do Gurupi,masculino,MA,4319
2021,Bom Jardim,feminino,MA,20891
2021,Bom Jardim,masculino,MA,21119
2021,Bom Jesus das Selvas,feminino,MA,16785
2021,Bom Jesus das Selvas,masculino,MA,18310
2021,Bom Lugar,feminino,MA,8259
2021,Bom Lugar,masculino,MA,8319
2021,Brejo,feminino,MA,18399
2021,Brejo,masculino,MA,18501
2021,Brejo de Areia,feminino,MA,4293
2021,Brejo de Areia,masculino,MA,4548
2021,Buriti,feminino,MA,14417
2021,Buriti,masculino,MA,14499
2021,Buriti Bravo,feminino,MA,12210
2021,Buriti Bravo,masculino,MA,11783
2021,Buriticupu,feminino,MA,37003
2021,Buriticupu,masculino,MA,36592
2021,Buritirana,feminino,MA,7653
2021,Buritirana,masculino,MA,7850
2021,Cachoeira Grande,feminino,MA,4549
2021,Cachoeira Grande,masculino,MA,4975
2021,Cajapió,feminino,MA,5625
2021,Cajapió,masculino,MA,5630
2021,Cajari,feminino,MA,9506
2021,Cajari,masculino,MA,10015
2021,Campestre do Maranhão,feminino,MA,7250
2021,Campestre do Maranhão,masculino,MA,7280
2021,Cândido Mendes,feminino,MA,9925
2021,Cândido Mendes,masculino,MA,10451
2021,Cantanhede,feminino,MA,11280
2021,Cantanhede,masculino,MA,10956
2021,Capinzal do Norte,feminino,MA,5515
2021,Capinzal do Norte,masculino,MA,5422
2021,Carolina,feminino,MA,11658
2021,Carolina,masculino,MA,12493
2021,Carutapera,feminino,MA,11896
2021,Carutapera,masculino,MA,12199
2021,Caxias,feminino,MA,86477
2021,Caxias,masculino,MA,79682
2021,Cedral,feminino,MA,5243
2021,Cedral,masculino,MA,5468
2021,Central do Maranhão,feminino,MA,4390
2021,Central do Maranhão,masculino,MA,4416
2021,Centro do Guilherme,feminino,MA,6741
2021,Centro do Guilherme,masculino,MA,7135
2021,Centro Novo do Maranhão,feminino,MA,10446
2021,Centro Novo do Maranhão,masculino,MA,11610
2021,Chapadinha,feminino,MA,41376
2021,Chapadinha,masculino,MA,39329
2021,Cidelândia,feminino,MA,7383
2021,Cidelândia,masculino,MA,7472
2021,Codó,feminino,MA,63932
2021,Codó,masculino,MA,59436
2021,Coelho Neto,feminino,MA,25733
2021,Coelho Neto,masculino,MA,24071
2021,Colinas,feminino,MA,20854
2021,Colinas,masculino,MA,20589
2021,Conceição do Lago-Açu,feminino,MA,8133
2021,Conceição do Lago-Açu,masculino,MA,8426
2021,Coroatá,feminino,MA,33637
2021,Coroatá,masculino,MA,32151
2021,Cururupu,feminino,MA,16365
2021,Cururupu,masculino,MA,16194
2021,Davinópolis,feminino,MA,6509
2021,Davinópolis,masculino,MA,6414
2021,Dom Pedro,feminino,MA,12223
2021,Dom Pedro,masculino,MA,11170
2021,Duque Bacelar,feminino,MA,5717
2021,Duque Bacelar,masculino,MA,5734
2021,Esperantinópolis,feminino,MA,8769
2021,Esperantinópolis,masculino,MA,8202
2021,Estreito,feminino,MA,19152
2021,Estreito,masculino,MA,23945
